Date,Time,Quantity of Steps,Weekday,Moment of the day
7/2/2024,10:07:48 PM,55,Tuesday,Night
7/2/2024,10:07:48 PM,51,Tuesday,Night
7/2/2024,10:07:48 PM,57,Tuesday,Night
7/2/2024,10:07:48 PM,56,Tuesday,Night
7/2/2024,10:07:48 PM,54,Tuesday,Night
7/2/2024,10:07:48 PM,51,Tuesday,Night
7/2/2024,10:07:48 PM,50,Tuesday,Night
7/2/2024,10:07:48 PM,54,Tuesday,Night
7/2/2024,10:07:48 PM,50,Tuesday,Night
7/2/2024,10:07:48 PM,52,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,57,Tuesday,Night
7/2/2024,10:07:48 PM,57,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,54,Tuesday,Night
7/2/2024,10:07:48 PM,46,Tuesday,Night
7/2/2024,10:07:48 PM,50,Tuesday,Night
7/2/2024,10:07:48 PM,50,Tuesday,Night
7/2/2024,10:07:48 PM,56,Tuesday,Night
7/2/2024,10:07:48 PM,52,Tuesday,Night
7/2/2024,10:07:48 PM,54,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,54,Tuesday,Night
7/2/2024,10:07:48 PM,54,Tuesday,Night
7/2/2024,10:07:48 PM,58,Tuesday,Night
7/2/2024,10:07:48 PM,46,Tuesday,Night
7/2/2024,10:07:48 PM,48,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,65,Tuesday,Night
7/2/2024,10:07:48 PM,65,Tuesday,Night
7/2/2024,10:07:48 PM,61,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,52,Tuesday,Night
7/2/2024,10:07:48 PM,60,Tuesday,Night
7/2/2024,10:07:48 PM,56,Tuesday,Night
7/2/2024,10:07:48 PM,62,Tuesday,Night
7/2/2024,10:07:48 PM,52,Tuesday,Night
7/2/2024,10:07:48 PM,64,Tuesday,Night
7/2/2024,10:07:48 PM,65,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,67,Tuesday,Night
7/2/2024,10:07:48 PM,65,Tuesday,Night
7/2/2024,10:07:48 PM,70,Tuesday,Night
7/2/2024,10:07:48 PM,73,Tuesday,Night
7/2/2024,10:07:48 PM,71,Tuesday,Night
7/2/2024,10:07:48 PM,65,Tuesday,Night
7/2/2024,10:07:48 PM,72,Tuesday,Night
7/2/2024,10:07:48 PM,71,Tuesday,Night
7/2/2024,10:07:48 PM,70,Tuesday,Night
7/2/2024,10:07:48 PM,71,Tuesday,Night
7/2/2024,10:07:48 PM,68,Tuesday,Night
7/2/2024,10:07:48 PM,68,Tuesday,Night
7/2/2024,10:07:48 PM,65,Tuesday,Night
7/2/2024,10:07:48 PM,63,Tuesday,Night
7/2/2024,10:07:48 PM,59,Tuesday,Night
7/2/2024,10:07:48 PM,41,Tuesday,Night
7/2/2024,10:07:48 PM,54,Tuesday,Night
7/2/2024,10:07:48 PM,56,Tuesday,Night
7/2/2024,10:07:48 PM,58,Tuesday,Night
7/2/2024,10:07:48 PM,61,Tuesday,Night
7/2/2024,10:07:48 PM,62,Tuesday,Night
7/3/2024,4:13:22 PM,89,Wednesday,Afternoon
7/3/2024,4:13:22 PM,92,Wednesday,Afternoon
7/3/2024,4:13:22 PM,87,Wednesday,Afternoon
7/3/2024,4:58:18 PM,65,Wednesday,Afternoon
7/3/2024,4:58:18 PM,95,Wednesday,Afternoon
7/3/2024,4:58:18 PM,90,Wednesday,Afternoon
7/3/2024,4:58:18 PM,77,Wednesday,Afternoon
7/3/2024,4:58:18 PM,99,Wednesday,Afternoon
7/3/2024,4:58:18 PM,81,Wednesday,Afternoon
7/3/2024,4:58:18 PM,80,Wednesday,Afternoon
7/3/2024,4:58:18 PM,80,Wednesday,Afternoon
7/3/2024,4:58:18 PM,80,Wednesday,Afternoon
7/3/2024,5:43:12 PM,44,Wednesday,Afternoon
7/3/2024,8:00:53 PM,62,Wednesday,Evening
7/3/2024,8:00:53 PM,62,Wednesday,Evening
7/3/2024,8:00:53 PM,67,Wednesday,Evening
7/3/2024,8:00:53 PM,54,Wednesday,Evening
7/4/2024,8:21:32 AM,69,Thursday,Morning
7/4/2024,8:30:37 AM,71,Thursday,Morning
7/4/2024,8:30:37 AM,72,Thursday,Morning
7/4/2024,8:30:37 AM,73,Thursday,Morning
7/4/2024,8:30:37 AM,67,Thursday,Morning
7/4/2024,9:03:45 AM,70,Thursday,Morning
7/4/2024,9:03:45 AM,71,Thursday,Morning
7/4/2024,9:03:45 AM,73,Thursday,Morning
7/4/2024,9:03:45 AM,77,Thursday,Morning
7/4/2024,9:03:45 AM,74,Thursday,Morning
7/4/2024,11:16:33 AM,74,Thursday,Morning
7/4/2024,12:11:07 PM,51,Thursday,Afternoon
7/4/2024,12:11:07 PM,64,Thursday,Afternoon
7/4/2024,12:11:07 PM,57,Thursday,Afternoon
7/4/2024,12:44:38 PM,58,Thursday,Afternoon
7/4/2024,4:25:23 PM,67,Thursday,Afternoon
7/4/2024,4:25:23 PM,51,Thursday,Afternoon
7/4/2024,4:38:43 PM,58,Thursday,Afternoon
7/4/2024,7:12:10 PM,56,Thursday,Evening
7/4/2024,7:49:27 PM,47,Thursday,Evening
7/4/2024,7:49:27 PM,71,Thursday,Evening
7/4/2024,7:49:27 PM,69,Thursday,Evening
7/4/2024,7:49:27 PM,51,Thursday,Evening
7/4/2024,7:49:27 PM,66,Thursday,Evening
7/4/2024,7:49:27 PM,78,Thursday,Evening
7/4/2024,7:49:27 PM,75,Thursday,Evening
7/4/2024,7:49:27 PM,75,Thursday,Evening
7/4/2024,7:49:27 PM,75,Thursday,Evening
7/4/2024,7:49:27 PM,77,Thursday,Evening
7/4/2024,7:49:27 PM,76,Thursday,Evening
7/4/2024,7:49:27 PM,75,Thursday,Evening
7/4/2024,7:49:27 PM,66,Thursday,Evening
7/4/2024,7:49:27 PM,72,Thursday,Evening
7/4/2024,7:49:27 PM,69,Thursday,Evening
7/4/2024,7:49:27 PM,63,Thursday,Evening
7/4/2024,8:25:15 PM,72,Thursday,Evening
7/4/2024,8:25:15 PM,70,Thursday,Evening
7/4/2024,8:25:15 PM,71,Thursday,Evening
7/4/2024,8:25:15 PM,65,Thursday,Evening
7/4/2024,8:25:15 PM,69,Thursday,Evening
7/4/2024,8:25:15 PM,71,Thursday,Evening
7/4/2024,8:25:15 PM,74,Thursday,Evening
7/4/2024,8:43:57 PM,57,Thursday,Evening
7/4/2024,8:43:57 PM,59,Thursday,Evening
7/4/2024,8:43:57 PM,40,Thursday,Evening
7/4/2024,8:43:57 PM,60,Thursday,Evening
7/4/2024,8:43:57 PM,63,Thursday,Evening
7/4/2024,8:43:57 PM,65,Thursday,Evening
7/5/2024,7:50:03 AM,59,Friday,Morning
7/5/2024,7:50:03 AM,70,Friday,Morning
7/5/2024,7:50:03 AM,72,Friday,Morning
7/5/2024,7:50:03 AM,72,Friday,Morning
7/5/2024,8:03:26 AM,58,Friday,Morning
7/5/2024,8:03:26 AM,57,Friday,Morning
7/5/2024,8:21:57 AM,69,Friday,Morning
7/5/2024,8:21:57 AM,71,Friday,Morning
7/5/2024,8:21:57 AM,75,Friday,Morning
7/5/2024,8:21:57 AM,77,Friday,Morning
7/5/2024,8:21:57 AM,82,Friday,Morning
7/5/2024,11:35:09 AM,66,Friday,Morning
7/5/2024,11:35:09 AM,54,Friday,Morning
7/5/2024,11:35:09 AM,61,Friday,Morning
7/5/2024,2:11:32 PM,70,Friday,Afternoon
7/5/2024,2:18:44 PM,72,Friday,Afternoon
7/5/2024,2:18:44 PM,67,Friday,Afternoon
7/5/2024,3:59:16 PM,73,Friday,Afternoon
7/5/2024,3:59:16 PM,74,Friday,Afternoon
7/5/2024,3:59:16 PM,76,Friday,Afternoon
7/5/2024,3:59:16 PM,75,Friday,Afternoon
7/5/2024,3:59:16 PM,65,Friday,Afternoon
7/5/2024,3:59:16 PM,61,Friday,Afternoon
7/5/2024,3:59:16 PM,64,Friday,Afternoon
7/5/2024,4:39:18 PM,66,Friday,Afternoon
7/5/2024,4:39:18 PM,73,Friday,Afternoon
7/5/2024,4:39:18 PM,65,Friday,Afternoon
7/5/2024,4:39:18 PM,60,Friday,Afternoon
7/5/2024,5:10:04 PM,69,Friday,Afternoon
7/5/2024,5:10:04 PM,71,Friday,Afternoon
7/5/2024,5:10:04 PM,69,Friday,Afternoon
7/5/2024,6:08:34 PM,52,Friday,Evening
7/5/2024,6:08:34 PM,74,Friday,Evening
7/5/2024,6:23:05 PM,76,Friday,Evening
7/5/2024,6:23:05 PM,55,Friday,Evening
7/5/2024,6:23:05 PM,55,Friday,Evening
7/5/2024,6:23:05 PM,60,Friday,Evening
7/5/2024,6:23:05 PM,57,Friday,Evening
7/5/2024,6:47:10 PM,55,Friday,Evening
7/5/2024,7:43:32 PM,66,Friday,Evening
7/5/2024,7:43:32 PM,63,Friday,Evening
7/5/2024,7:43:32 PM,61,Friday,Evening
7/5/2024,7:43:32 PM,60,Friday,Evening
7/5/2024,7:43:32 PM,62,Friday,Evening
7/5/2024,7:43:32 PM,63,Friday,Evening
7/5/2024,7:43:32 PM,60,Friday,Evening
7/5/2024,8:02:26 PM,66,Friday,Evening
7/5/2024,8:02:26 PM,57,Friday,Evening
7/5/2024,8:02:26 PM,63,Friday,Evening
7/5/2024,8:02:26 PM,65,Friday,Evening
7/5/2024,8:02:26 PM,62,Friday,Evening
7/5/2024,8:02:26 PM,58,Friday,Evening
7/5/2024,8:02:26 PM,62,Friday,Evening
7/5/2024,8:02:26 PM,61,Friday,Evening
7/5/2024,8:02:26 PM,61,Friday,Evening
7/5/2024,8:11:56 PM,65,Friday,Evening
7/6/2024,11:06:55 AM,73,Saturday,Morning
7/6/2024,11:06:55 AM,60,Saturday,Morning
7/6/2024,11:06:55 AM,67,Saturday,Morning
7/6/2024,11:39:33 AM,60,Saturday,Morning
7/6/2024,11:39:33 AM,55,Saturday,Morning
7/6/2024,11:39:33 AM,59,Saturday,Morning
7/6/2024,1:03:51 PM,55,Saturday,Afternoon
7/6/2024,1:03:51 PM,63,Saturday,Afternoon
7/6/2024,1:03:51 PM,56,Saturday,Afternoon
7/6/2024,1:03:51 PM,58,Saturday,Afternoon
7/6/2024,1:03:51 PM,66,Saturday,Afternoon
7/6/2024,1:03:51 PM,56,Saturday,Afternoon
7/6/2024,1:30:03 PM,58,Saturday,Afternoon
7/6/2024,1:57:33 PM,56,Saturday,Afternoon
7/6/2024,1:57:33 PM,60,Saturday,Afternoon
7/6/2024,1:57:33 PM,59,Saturday,Afternoon
7/6/2024,1:57:33 PM,59,Saturday,Afternoon
7/6/2024,5:59:40 PM,64,Saturday,Afternoon
7/6/2024,5:59:40 PM,55,Saturday,Afternoon
7/6/2024,7:49:52 PM,68,Saturday,Evening
7/7/2024,12:30:16 AM,62,Sunday,Morning
7/7/2024,12:30:16 AM,60,Sunday,Morning
7/7/2024,5:09:57 AM,77,Sunday,Morning
7/7/2024,5:09:57 AM,80,Sunday,Morning
7/7/2024,5:50:17 AM,58,Sunday,Morning
7/7/2024,5:50:17 AM,68,Sunday,Morning
7/7/2024,5:50:17 AM,69,Sunday,Morning
7/7/2024,12:03:04 PM,66,Sunday,Afternoon
7/7/2024,1:56:56 PM,62,Sunday,Afternoon
7/7/2024,1:56:56 PM,63,Sunday,Afternoon
7/7/2024,1:56:56 PM,57,Sunday,Afternoon
7/7/2024,1:56:56 PM,68,Sunday,Afternoon
7/7/2024,1:56:56 PM,55,Sunday,Afternoon
7/7/2024,1:56:56 PM,49,Sunday,Afternoon
7/7/2024,1:56:56 PM,63,Sunday,Afternoon
7/7/2024,1:56:56 PM,61,Sunday,Afternoon
7/7/2024,1:56:56 PM,60,Sunday,Afternoon
7/7/2024,1:56:56 PM,61,Sunday,Afternoon
7/7/2024,1:56:56 PM,50,Sunday,Afternoon
7/7/2024,7:17:51 PM,64,Sunday,Evening
7/7/2024,8:54:27 PM,65,Sunday,Evening
7/7/2024,8:54:27 PM,35,Sunday,Evening
7/7/2024,9:38:05 PM,63,Sunday,Night
7/7/2024,9:38:05 PM,43,Sunday,Night
7/8/2024,12:22:45 AM,72,Monday,Morning
7/8/2024,12:52:54 AM,64,Monday,Morning
7/8/2024,12:52:54 AM,67,Monday,Morning
7/8/2024,12:52:54 AM,67,Monday,Morning
7/8/2024,8:14:05 AM,62,Monday,Morning
7/8/2024,8:14:05 AM,62,Monday,Morning
7/8/2024,8:14:05 AM,61,Monday,Morning
7/8/2024,9:53:21 AM,56,Monday,Morning
7/8/2024,9:53:21 AM,70,Monday,Morning
7/8/2024,9:53:21 AM,59,Monday,Morning
7/8/2024,11:23:50 AM,71,Monday,Morning
7/8/2024,11:23:50 AM,58,Monday,Morning
7/8/2024,12:49:16 PM,61,Monday,Afternoon
7/8/2024,12:49:16 PM,64,Monday,Afternoon
7/8/2024,12:49:16 PM,69,Monday,Afternoon
7/8/2024,12:49:16 PM,71,Monday,Afternoon
7/8/2024,12:49:16 PM,54,Monday,Afternoon
7/8/2024,12:49:16 PM,62,Monday,Afternoon
7/8/2024,12:49:16 PM,59,Monday,Afternoon
7/8/2024,1:03:22 PM,62,Monday,Afternoon
7/8/2024,1:38:26 PM,60,Monday,Afternoon
7/8/2024,2:02:35 PM,62,Monday,Afternoon
7/8/2024,2:37:27 PM,58,Monday,Afternoon
7/8/2024,2:37:27 PM,68,Monday,Afternoon
7/8/2024,3:56:56 PM,67,Monday,Afternoon
7/8/2024,3:56:56 PM,64,Monday,Afternoon
7/8/2024,3:56:56 PM,61,Monday,Afternoon
7/8/2024,3:56:56 PM,64,Monday,Afternoon
7/8/2024,4:29:15 PM,70,Monday,Afternoon
7/8/2024,5:14:59 PM,59,Monday,Afternoon
7/8/2024,5:14:59 PM,57,Monday,Afternoon
7/8/2024,5:24:26 PM,65,Monday,Afternoon
7/8/2024,5:24:26 PM,67,Monday,Afternoon
7/8/2024,5:29:03 PM,70,Monday,Afternoon
7/8/2024,5:29:03 PM,68,Monday,Afternoon
7/8/2024,5:29:03 PM,68,Monday,Afternoon
7/8/2024,5:29:03 PM,74,Monday,Afternoon
7/8/2024,7:20:23 PM,61,Monday,Evening
7/8/2024,7:20:24 PM,71,Monday,Evening
7/8/2024,7:20:24 PM,71,Monday,Evening
7/8/2024,8:12:17 PM,67,Monday,Evening
7/8/2024,8:12:17 PM,66,Monday,Evening
7/8/2024,8:12:17 PM,68,Monday,Evening
7/8/2024,8:44:21 PM,60,Monday,Evening
7/8/2024,8:44:21 PM,59,Monday,Evening
7/8/2024,8:44:21 PM,51,Monday,Evening
7/8/2024,8:44:21 PM,57,Monday,Evening
7/8/2024,8:44:21 PM,54,Monday,Evening
7/8/2024,8:44:21 PM,52,Monday,Evening
7/8/2024,9:04:08 PM,43,Monday,Night
7/8/2024,9:04:08 PM,45,Monday,Night
7/8/2024,9:04:08 PM,60,Monday,Night
7/8/2024,9:04:08 PM,41,Monday,Night
7/8/2024,9:04:08 PM,54,Monday,Night
7/8/2024,9:04:08 PM,65,Monday,Night
7/8/2024,9:34:29 PM,67,Monday,Night
7/8/2024,9:34:29 PM,63,Monday,Night
7/8/2024,9:34:29 PM,61,Monday,Night
7/9/2024,11:28:40 AM,57,Tuesday,Morning
7/9/2024,11:28:40 AM,68,Tuesday,Morning
7/9/2024,11:28:40 AM,71,Tuesday,Morning
7/9/2024,11:28:40 AM,70,Tuesday,Morning
7/9/2024,11:28:40 AM,85,Tuesday,Morning
7/9/2024,11:28:40 AM,62,Tuesday,Morning
7/9/2024,11:28:40 AM,60,Tuesday,Morning
7/9/2024,11:28:40 AM,73,Tuesday,Morning
7/9/2024,11:38:20 AM,64,Tuesday,Morning
7/9/2024,12:07:47 PM,65,Tuesday,Afternoon
7/9/2024,12:07:47 PM,67,Tuesday,Afternoon
7/9/2024,12:21:29 PM,62,Tuesday,Afternoon
7/9/2024,12:21:29 PM,49,Tuesday,Afternoon
7/9/2024,12:49:15 PM,47,Tuesday,Afternoon
7/9/2024,2:27:04 PM,68,Tuesday,Afternoon
7/9/2024,6:44:55 PM,63,Tuesday,Evening
7/9/2024,7:08:30 PM,60,Tuesday,Evening
7/9/2024,7:24:55 PM,64,Tuesday,Evening
7/9/2024,7:51:09 PM,66,Tuesday,Evening
7/9/2024,8:20:38 PM,71,Tuesday,Evening
7/10/2024,7:06:37 AM,70,Wednesday,Morning
7/10/2024,7:32:13 AM,67,Wednesday,Morning
7/10/2024,8:30:02 AM,68,Wednesday,Morning
7/10/2024,8:40:08 AM,73,Wednesday,Morning
7/10/2024,8:40:08 AM,70,Wednesday,Morning
7/10/2024,8:47:59 AM,73,Wednesday,Morning
7/10/2024,8:47:59 AM,72,Wednesday,Morning
7/10/2024,9:05:18 AM,61,Wednesday,Morning
7/10/2024,9:26:55 AM,63,Wednesday,Morning
7/10/2024,9:33:15 AM,75,Wednesday,Morning
7/10/2024,9:33:15 AM,80,Wednesday,Morning
7/10/2024,9:33:15 AM,64,Wednesday,Morning
7/10/2024,11:04:17 AM,62,Wednesday,Morning
7/10/2024,11:04:17 AM,67,Wednesday,Morning
7/10/2024,11:04:17 AM,56,Wednesday,Morning
7/10/2024,11:04:17 AM,67,Wednesday,Morning
7/10/2024,11:04:17 AM,53,Wednesday,Morning
7/10/2024,12:14:00 PM,67,Wednesday,Afternoon
7/10/2024,12:14:00 PM,58,Wednesday,Afternoon
7/10/2024,1:41:59 PM,69,Wednesday,Afternoon
7/10/2024,4:07:16 PM,67,Wednesday,Afternoon
7/10/2024,4:07:16 PM,53,Wednesday,Afternoon
7/10/2024,4:07:16 PM,68,Wednesday,Afternoon
7/10/2024,5:08:49 PM,69,Wednesday,Afternoon
7/10/2024,5:39:11 PM,67,Wednesday,Afternoon
7/10/2024,5:53:34 PM,79,Wednesday,Afternoon
7/10/2024,5:53:34 PM,85,Wednesday,Afternoon
7/10/2024,6:00:10 PM,78,Wednesday,Evening
7/10/2024,6:42:18 PM,70,Wednesday,Evening
7/10/2024,6:42:18 PM,67,Wednesday,Evening
7/10/2024,7:39:23 PM,72,Wednesday,Evening
7/10/2024,9:11:06 PM,62,Wednesday,Night
7/11/2024,6:45:40 AM,55,Thursday,Morning
7/11/2024,8:06:48 AM,72,Thursday,Morning
7/11/2024,8:25:17 AM,68,Thursday,Morning
7/11/2024,8:30:48 AM,68,Thursday,Morning
7/11/2024,8:30:48 AM,61,Thursday,Morning
7/11/2024,9:06:05 AM,60,Thursday,Morning
7/11/2024,9:06:05 AM,54,Thursday,Morning
7/11/2024,9:06:05 AM,65,Thursday,Morning
7/11/2024,9:06:05 AM,48,Thursday,Morning
7/11/2024,9:36:46 AM,68,Thursday,Morning
7/11/2024,9:36:46 AM,67,Thursday,Morning
7/11/2024,9:36:46 AM,67,Thursday,Morning
7/11/2024,9:36:46 AM,49,Thursday,Morning
7/11/2024,9:36:46 AM,56,Thursday,Morning
7/11/2024,9:36:46 AM,60,Thursday,Morning
7/11/2024,11:20:11 AM,54,Thursday,Morning
7/11/2024,11:20:11 AM,55,Thursday,Morning
7/11/2024,11:20:11 AM,60,Thursday,Morning
7/11/2024,11:20:11 AM,63,Thursday,Morning
7/11/2024,11:20:11 AM,57,Thursday,Morning
7/11/2024,11:45:20 AM,61,Thursday,Morning
7/11/2024,12:15:20 PM,56,Thursday,Afternoon
7/11/2024,12:15:20 PM,51,Thursday,Afternoon
7/11/2024,12:15:20 PM,51,Thursday,Afternoon
7/11/2024,12:15:20 PM,60,Thursday,Afternoon
7/11/2024,1:20:10 PM,55,Thursday,Afternoon
7/11/2024,1:20:10 PM,57,Thursday,Afternoon
7/11/2024,3:29:27 PM,57,Thursday,Afternoon
7/11/2024,3:29:27 PM,52,Thursday,Afternoon
7/11/2024,3:29:27 PM,54,Thursday,Afternoon
7/11/2024,3:29:27 PM,47,Thursday,Afternoon
7/11/2024,4:20:52 PM,51,Thursday,Afternoon
7/11/2024,5:32:05 PM,67,Thursday,Afternoon
7/11/2024,5:32:05 PM,93,Thursday,Afternoon
7/11/2024,5:32:05 PM,86,Thursday,Afternoon
7/11/2024,5:32:05 PM,68,Thursday,Afternoon
7/11/2024,6:05:06 PM,65,Thursday,Evening
7/11/2024,6:20:32 PM,71,Thursday,Evening
7/11/2024,6:23:18 PM,83,Thursday,Evening
7/12/2024,11:11:20 AM,57,Friday,Morning
7/12/2024,12:50:55 PM,55,Friday,Afternoon
7/12/2024,12:50:55 PM,50,Friday,Afternoon
7/12/2024,12:55:41 PM,68,Friday,Afternoon
7/12/2024,3:21:51 PM,79,Friday,Afternoon
7/12/2024,3:21:51 PM,51,Friday,Afternoon
7/12/2024,3:21:51 PM,67,Friday,Afternoon
7/12/2024,5:23:10 PM,77,Friday,Afternoon
7/12/2024,5:45:28 PM,62,Friday,Afternoon
7/12/2024,5:45:28 PM,62,Friday,Afternoon
7/12/2024,5:45:28 PM,71,Friday,Afternoon
7/12/2024,5:56:57 PM,57,Friday,Afternoon
7/12/2024,8:15:56 PM,60,Friday,Evening
7/12/2024,9:26:41 PM,65,Friday,Night
7/12/2024,9:26:41 PM,75,Friday,Night
7/12/2024,9:26:41 PM,78,Friday,Night
7/12/2024,10:12:27 PM,44,Friday,Night
7/12/2024,10:12:27 PM,71,Friday,Night
7/13/2024,8:41:26 AM,60,Saturday,Morning
7/13/2024,8:41:26 AM,71,Saturday,Morning
7/13/2024,9:08:18 AM,52,Saturday,Morning
7/13/2024,9:08:18 AM,67,Saturday,Morning
7/13/2024,9:08:18 AM,63,Saturday,Morning
7/13/2024,9:16:42 AM,69,Saturday,Morning
7/13/2024,9:16:42 AM,54,Saturday,Morning
7/13/2024,10:43:24 AM,76,Saturday,Morning
7/13/2024,10:43:24 AM,71,Saturday,Morning
7/13/2024,10:48:03 AM,60,Saturday,Morning
7/13/2024,10:48:03 AM,68,Saturday,Morning
7/13/2024,10:48:03 AM,66,Saturday,Morning
7/13/2024,10:48:03 AM,54,Saturday,Morning
7/13/2024,1:06:05 PM,61,Saturday,Afternoon
7/13/2024,1:06:05 PM,50,Saturday,Afternoon
7/13/2024,1:06:05 PM,41,Saturday,Afternoon
7/13/2024,1:11:02 PM,63,Saturday,Afternoon
7/13/2024,1:11:02 PM,66,Saturday,Afternoon
7/13/2024,1:11:02 PM,69,Saturday,Afternoon
7/13/2024,1:11:02 PM,74,Saturday,Afternoon
7/13/2024,2:31:45 PM,60,Saturday,Afternoon
7/13/2024,2:31:45 PM,72,Saturday,Afternoon
7/13/2024,2:31:45 PM,64,Saturday,Afternoon
7/13/2024,2:31:45 PM,55,Saturday,Afternoon
7/13/2024,2:46:32 PM,72,Saturday,Afternoon
7/13/2024,2:46:32 PM,62,Saturday,Afternoon
7/13/2024,2:46:32 PM,67,Saturday,Afternoon
7/13/2024,2:46:32 PM,66,Saturday,Afternoon
7/13/2024,2:46:32 PM,69,Saturday,Afternoon
7/13/2024,2:46:32 PM,59,Saturday,Afternoon
7/13/2024,2:46:32 PM,70,Saturday,Afternoon
7/13/2024,2:46:32 PM,68,Saturday,Afternoon
7/13/2024,2:46:32 PM,69,Saturday,Afternoon
7/13/2024,2:57:58 PM,71,Saturday,Afternoon
7/13/2024,2:57:58 PM,73,Saturday,Afternoon
7/13/2024,2:57:58 PM,69,Saturday,Afternoon
7/13/2024,2:57:58 PM,60,Saturday,Afternoon
7/13/2024,2:57:58 PM,63,Saturday,Afternoon
7/13/2024,3:14:41 PM,63,Saturday,Afternoon
7/13/2024,3:14:41 PM,58,Saturday,Afternoon
7/13/2024,3:14:41 PM,62,Saturday,Afternoon
7/13/2024,3:14:41 PM,63,Saturday,Afternoon
7/13/2024,3:14:41 PM,64,Saturday,Afternoon
7/13/2024,3:14:41 PM,58,Saturday,Afternoon
7/13/2024,3:14:41 PM,59,Saturday,Afternoon
7/13/2024,3:44:03 PM,60,Saturday,Afternoon
7/13/2024,3:44:03 PM,59,Saturday,Afternoon
7/13/2024,3:44:03 PM,60,Saturday,Afternoon
7/13/2024,3:44:03 PM,60,Saturday,Afternoon
7/13/2024,3:44:03 PM,65,Saturday,Afternoon
7/13/2024,3:44:03 PM,65,Saturday,Afternoon
7/13/2024,3:44:03 PM,68,Saturday,Afternoon
7/13/2024,3:44:03 PM,68,Saturday,Afternoon
7/13/2024,3:48:18 PM,60,Saturday,Afternoon
7/13/2024,3:48:18 PM,67,Saturday,Afternoon
7/13/2024,3:48:18 PM,66,Saturday,Afternoon
7/13/2024,3:48:18 PM,63,Saturday,Afternoon
7/13/2024,6:37:48 PM,84,Saturday,Evening
7/13/2024,6:49:40 PM,67,Saturday,Evening
7/13/2024,6:49:40 PM,72,Saturday,Evening
7/13/2024,6:49:40 PM,76,Saturday,Evening
7/13/2024,7:41:58 PM,66,Saturday,Evening
7/13/2024,7:41:58 PM,63,Saturday,Evening
7/13/2024,7:41:58 PM,65,Saturday,Evening
7/13/2024,7:41:58 PM,51,Saturday,Evening
7/13/2024,8:03:39 PM,61,Saturday,Evening
7/13/2024,8:03:39 PM,67,Saturday,Evening
7/13/2024,8:03:39 PM,66,Saturday,Evening
7/13/2024,10:10:51 PM,64,Saturday,Night
7/13/2024,10:10:51 PM,81,Saturday,Night
7/14/2024,2:45:37 AM,73,Sunday,Morning
7/14/2024,3:00:58 AM,71,Sunday,Morning
7/14/2024,2:38:43 PM,48,Sunday,Afternoon
7/14/2024,2:38:44 PM,56,Sunday,Afternoon
7/14/2024,2:38:44 PM,59,Sunday,Afternoon
7/14/2024,2:38:44 PM,59,Sunday,Afternoon
7/14/2024,2:38:44 PM,63,Sunday,Afternoon
7/14/2024,2:38:44 PM,52,Sunday,Afternoon
7/14/2024,2:38:44 PM,61,Sunday,Afternoon
7/14/2024,2:38:44 PM,60,Sunday,Afternoon
7/14/2024,4:59:59 PM,59,Sunday,Afternoon
7/14/2024,4:59:59 PM,59,Sunday,Afternoon
7/14/2024,4:59:59 PM,58,Sunday,Afternoon
7/14/2024,4:59:59 PM,62,Sunday,Afternoon
7/14/2024,4:59:59 PM,66,Sunday,Afternoon
7/14/2024,4:59:59 PM,55,Sunday,Afternoon
7/14/2024,4:59:59 PM,59,Sunday,Afternoon
7/14/2024,4:59:59 PM,56,Sunday,Afternoon
7/14/2024,4:59:59 PM,66,Sunday,Afternoon
7/14/2024,5:55:42 PM,52,Sunday,Afternoon
7/14/2024,10:22:05 PM,47,Sunday,Night
7/15/2024,8:47:11 AM,38,Monday,Morning
7/15/2024,8:47:11 AM,64,Monday,Morning
7/15/2024,8:47:11 AM,66,Monday,Morning
7/15/2024,8:47:11 AM,71,Monday,Morning
7/15/2024,8:47:11 AM,59,Monday,Morning
7/15/2024,8:47:11 AM,59,Monday,Morning
7/15/2024,9:13:59 AM,69,Monday,Morning
7/15/2024,9:13:59 AM,74,Monday,Morning
7/15/2024,9:13:59 AM,76,Monday,Morning
7/15/2024,9:30:46 AM,74,Monday,Morning
7/15/2024,9:30:46 AM,72,Monday,Morning
7/15/2024,9:30:46 AM,66,Monday,Morning
7/15/2024,9:30:46 AM,74,Monday,Morning
7/15/2024,9:30:46 AM,52,Monday,Morning
7/15/2024,10:49:30 AM,70,Monday,Morning
7/15/2024,3:32:47 PM,64,Monday,Afternoon
7/15/2024,3:32:47 PM,64,Monday,Afternoon
7/15/2024,3:32:47 PM,59,Monday,Afternoon
7/15/2024,3:55:44 PM,62,Monday,Afternoon
7/15/2024,3:55:44 PM,66,Monday,Afternoon
7/15/2024,5:33:32 PM,67,Monday,Afternoon
